,0
Rsbn1l,0.0756612599555062
Gas2l1,0.07561579845189323
Eml3,0.07561496006135476
Cebpa,0.07560643520084155
Adam19,0.07560465157773172
Lypd1,0.07560039122805653
Gm26819,0.07557383763041761
1810012K16Rik,0.07557383763041761
Wee1,0.07556491262155442
Nrbp1,0.07555044144838685
Ngrn,0.07554831031571695
Clpp,0.07553407471024208
Hist1h2af,0.07552618106654137
Spata24,0.07550464943395038
S100a1,0.07550402447758454
Edem2,0.07548171920655213
Dusp6,0.07544253226507595
Gfod1,0.07542191093125131
Nosip,0.07542100378039533
Nelfe,0.07540576458451319
Mxd4,0.07540550574663257
Zfp444,0.07539941081895576
Camk2d,0.07538083170461807
Pacrgl,0.07536601253548145
Lysmd2,0.07536088471272057
Rnaseh2a,0.07534857561957203
Car7,0.07531894436996767
Zfyve27,0.07530595531834136
Fam81a,0.07527428823628439
Pef1,0.0752618505054442
Serinc5,0.07525987757168151
Asl,0.07523565612089864
Ociad2,0.07523290328612667
Creb3,0.07523180137468496
Cir1,0.07520744555369885
Tapbpl,0.07520515945207248
Uso1,0.07519978890108563
Chchd6,0.07518403680736119
Zfp36,0.07515993117504674
Dctn1,0.07515172693803246
5031414D18Rik,0.07514833748765175
Gm38393,0.07514833748765168
Cdk13,0.07512929130741541
Sec14l1,0.07511690163045995
Cxxc1,0.0750983735433684
Ttc39b,0.07509057112603154
Ly75,0.07506816274072076
Hps1,0.0750659689665637
Sgta,0.07505932118552258
Lrpap1,0.0750146199100984
Rev3l,0.07500941547976239
Ncald,0.07499181989012077
Gm26917,0.07498708070529125
Nrp1,0.07498178328780246
Lgals9,0.07497719583555046
Tspyl1,0.07496737196573455
Fubp3,0.07496173442562319
Tbc1d31,0.07493328280166428
Lmo4,0.07492635822361983
Mybl2,0.07490089618469292
Tspan32,0.07488782664882063
Gpr137b,0.0748646915197977
Degs1,0.07484481080225579
Myo1e,0.07480700569794538
Tmub1,0.07480196292662016
Nmb,0.07480091635371672
Heg1,0.07479978080863295
Piga,0.0747934691339471
Shc1,0.07479299561559273
Idi1,0.07479222140972772
Tor1aip2,0.07478203364440954
Car5b,0.07477853904034582
Cdc26,0.07477561041885794
Tcerg1,0.07477447394206228
Mta3,0.07474526117967548
Ldlrad4,0.07473833087548966
Mrpl1,0.07473825301138214
Fuca2,0.07473249034929451
Gm13152,0.07473180668494035
Msrb2,0.07469391722367563
Cep85,0.07469225736910308
Coro2b,0.07467673341870289
Tdp2,0.07467199699939696
Iars2,0.0746634736980577
Pcyox1l,0.07464774142536781
Mcoln1,0.07458144513170689
C1qbp,0.07457464779763463
Kpna6,0.07456582458294878
Fopnl,0.07456161705261188
Stard4,0.07455360337523233
Usp50,0.07455171966746196
Ppm1b,0.07454511559038056
Syne1,0.07452889008683639
Ube3a,0.07451825001938595
Rtcb,0.07449718545344289
Dhdds,0.07448145853940133
Prex1,0.07447641915898412
Atp2b4,0.07443893205652517
Nemf,0.07442194305099767
Gripap1,0.07439722409394155
Heatr6,0.07438770421782148
Tor1a,0.07430194560803183
Snapc1,0.07427820851458634
Reps1,0.07426875755821329
Itpr2,0.07426314650299369
Srpk1,0.0742625078341932
St6galnac3,0.07425591001526048
Rcan1,0.07425522239364123
Faap100,0.07424667613759744
Tmem120a,0.07422284365956361
Lpar3,0.07421957505601143
Slc25a42,0.07421044483576544
Mthfd2l,0.07417410626521143
Gtpbp2,0.07415869246734032
Prkcq,0.07415156487779608
Ccr8,0.07413655054498255
Ccnt2,0.07412380150008455
Cr1l,0.0741155004039371
Cpsf6,0.07409784602997682
Lag3,0.07409369873498783
Fam172a,0.07408333740132365
Peli1,0.07406685282063599
Klhdc4,0.07405647310975566
Anln,0.07405350311965869
Desi1,0.0740302589776121
Pqlc3,0.07402731551300482
Vps41,0.07399183456029071
Irf7,0.07398925295207331
Snrnp35,0.07398380031324653
Arhgap31,0.07397377084985544
Gmeb1,0.07396487438304096
Unc13d,0.07396095971990588
Nit1,0.07394486259321004
Clpx,0.07392585695658174
Fam193a,0.07392455669168632
Fam136a,0.07392309423297973
Rdh14,0.07392186155879514
Ufd1l,0.07391120929108846
Trmt2a,0.07390634676613289
Ldhb,0.07390259756603174
Ncstn,0.07389141692834349
Hopx,0.07387853646562055
Pydc3,0.07385865824469255
Oip5,0.0738518799764963
Cdca7,0.07384988027939342
Cbl,0.07384970462937417
Rnf40,0.07382599716476272
Spsb3,0.07374851392388061
Gzma,0.07374061622731747
Nudt9,0.07373999776691469
Hist1h2an,0.07371996834737549
Golga1,0.07369442731327067
Mtf2,0.0736404190466915
Hist1h2bj,0.07363944219435208
Lancl1,0.07363261996509181
A130051J06Rik,0.07362211040008906
Rpl7a-ps5,0.07361759695045254
Gzmc,0.0735672209011186
Neb,0.07352343478992653
Slc36a3os,0.07351067130485872
Stub1,0.07350362451334558
Ywhag,0.07349481171062476
Ctsc,0.07348826471273448
Tmem18,0.07346920505878618
Zkscan7,0.07344691404798412
Tra2a,0.07344505411336633
Ifitm3,0.07344477132567713
Klf13,0.07344260553395286
Coro2a,0.07343606466325767
Serp2,0.07342731102067673
Tssc4,0.07340002377264436
Gm14718,0.07339440773851173
Tcirg1,0.07334153595321892
Pnisr,0.07332115745958702
Taok3,0.07331822216930961
Slc39a9,0.07329483244368279
Srf,0.07324612966925262
Proser1,0.07323709222853436
Cwc27,0.07320168766832769
Rae1,0.07319124446304134
Psme4,0.07318926360673385
Eif2b2,0.0731202553451963
Psmg3,0.07311236448140977
Bet1,0.07311221731609603
Slc25a19,0.07310387550141667
Cep19,0.07305371466763999
AY036118,0.07304142044680247
Ermp1,0.07303870444980516
Galnt6,0.07303572258763899
Dtd2,0.07303237179529248
Il1r2,0.0730258966873463
Kin,0.07301515568485828
Med20,0.07300909572726369
Adamts6,0.07299811909834389
Creb1,0.07298748825077732
Kif18a,0.0729692980619146
Malt1,0.07296318845097619
Hnrnph3,0.0729589577452026
Adck1,0.07295254062470347
Map3k8,0.07294052728390417
D17Wsu92e,0.07293208011866219
Bsdc1,0.07292544592544832
Polr2d,0.07288517450432135
Mks1,0.07287218305655588
Sacm1l,0.07283129726549274
Xiap,0.07281714754592986
Fam126a,0.07281668728472905
Tgfbr2,0.07280536253530377
Pon3,0.07280148974209316
Pou5f2,0.07280101006825279
Nrf1,0.07277750814847524
Oard1,0.07270412525502974
Cwc25,0.07266208467428639
Orai3,0.07262550273733095
Triap1,0.07261094160842599
Pdcd2,0.07260942274161233
Alkbh1,0.07260017952418323
Rb1,0.07259867736529821
March7,0.07257072279953951
Dram2,0.07253293502906744
Stk10,0.07248666602920587
Gtf2b,0.07248640183198493
Exoc5,0.07246078492880419
Zfp318,0.07243413438709723
Pten,0.07242653616143399
Yme1l1,0.07240545947574195
Gmfb,0.0723930318978715
Sppl3,0.07239118309328052
Sdhaf2,0.07237425815600008
Aldh9a1,0.0723215690298027
Ccdc22,0.07231145186664806
Fam204a,0.07228688907277565
Tssc1,0.07225048621806153
Synj2bp,0.07221247949596646
Zfp429,0.07220388624844834
Prdm10,0.07219209689402213
Tspan13,0.07218965716429439
Rps6kb1,0.07218152864668638
Map2k7,0.07216075718446201
Pde12,0.07215751182698699
Med9,0.07214150629285211
Ptger4,0.07211188909648994
Trappc3,0.07211127244983011
Cryz,0.072087858122607
Stk19,0.07208632834705883
Aars,0.07208025785183715
Zfp931,0.07206356643742605
Stradb,0.0720565932948964
Rcn2,0.07203466285522024
Ppp6c,0.07202079941054287
Cog6,0.07201885231126909
Dnajc7,0.07200697951900806
Ccdc181,0.07200169760160106
Gramd3,0.07197886822472688
Zeb2os,0.07196765719874974
A630001G21Rik,0.07194326087187353
C1galt1c1,0.07191905650785889
Pmpcb,0.07190741605932811
Trib1,0.07188772396542233
Napg,0.07186703016077423
Ncbp2,0.07181123293810551
Lepr,0.07179270962041158
Cacng8,0.07179270962041157
Gm26887,0.07179270962041155
Hp1bp3,0.07176795902818267
Kremen1,0.07174298393201073
Cog1,0.07172087494742425
Tpst1,0.07171441647267035
Lmbrd1,0.07170883901240786
Hnrnpd,0.07170744087608401
Mre11a,0.07170691115441193
Nsdhl,0.07170240381070223
Osbpl8,0.07168757954156789
Zmpste24,0.07167967391031627
Zranb3,0.07165220647035278
Srpk2,0.07164746446458897
Vav1,0.07163302590258908
Tex2,0.07163181880496375
Trim36,0.07162539050557913
Dis3l2,0.07162264057845118
Fbxo22,0.07160548782499403
Psmd9,0.07159568521694082
Cactin,0.07156147861635807
Ints12,0.0715544363954703
Cdc7,0.07151893504443313
Topors,0.07151358680892296
Cnga1,0.07150962052037117
Zc3h18,0.07148642616639439
Tiparp,0.07146366500710241
Slc25a20,0.0714510923873519
Abhd4,0.07143438221831787
Ing4,0.07140362948221116
Gm14403,0.07140277412300255
Tbc1d10a,0.07138013607786406
Nup43,0.07133170335801417
Ankrd10,0.07128938853849567
Itgb8,0.07128769674643542
Ckb,0.0712787306289581
Dkkl1,0.07121667177203143
Elf4,0.07121377107121837
Supt5,0.07120771603605307
Tmem43,0.07120671023432569
Lfng,0.07120196157657643
Lrrc42,0.07119184639658345
Phyh,0.07118833096382883
Ska3,0.07116037936167591
Fig4,0.07116004129254876
Clp1,0.07116001332373162
Btbd8,0.07115839605561693
Lrrc40,0.07115792051307197
Pcnt,0.07113204505676692
Rgs8,0.07112980571594914
Hes6,0.07111110654792466
Arl2bp,0.07110723045736823
Sh3glb2,0.07108779552846463
Nfat5,0.07103183526350745
Stk16,0.07102147301962534
Prim2,0.07100591827737336
Hdgf,0.07099176258954697
Rps6ka4,0.0709787031323066
Cdk5r1,0.07096387772814822
Gpn3,0.07094745581631949
Xpr1,0.070945834086685
Acyp2,0.07092196129093793
Pym1,0.07091579880003997
Mrpl44,0.07089337125316467
Cers5,0.07087378947468985
Lat2,0.07084569746895027
Wbp1,0.0708302608754172
Cstad,0.07082709115634425
Cyth2,0.07082258996228573
Psen1,0.07081349013554397
Pold2,0.07081153843930911
Sp1,0.07080874498566682
Rmnd5a,0.07080319046593068
Pop7,0.07076378032481682
Srbd1,0.07075205495819936
Fryl,0.0707467103370111
Parp9,0.07072777146654807
Ppp2cb,0.0707243226477125
Tbl1x,0.0707241224959459
Insl6,0.07070948550104653
Cited2,0.07070002738274737
Eif2b1,0.0706874462260454
Sft2d1,0.07067072615969733
Tmem183a,0.07066512803822288
Nr2c2,0.07066281136985139
Pigt,0.07065873688490842
Stat6,0.07065203048085143
Mcu,0.07062659245909388
BC029722,0.07062515527894858
Pip4k2a,0.07062162091764432
Arhgef3,0.07058750030311985
Setx,0.07058139013774696
Dynlt1b,0.07054684131000362
Ctif,0.07054684131000362
Prkcz,0.07053736416836004
Pip5k1c,0.07051960672557517
Elp5,0.07048578765451753
Epc2,0.07047193356910651
Agfg1,0.0704432394839261
Nfatc2ip,0.07042981885390932
Umps,0.0704165884959576
Jarid2,0.07039909981504468
Ing1,0.0703908202580572
Klhl25,0.07038916405429536
Mcur1,0.07033580769728266
Fbxw8,0.0703116530877457
Gtpbp4,0.0702906185776349
Tmem41b,0.07028330815969537
Dnlz,0.07027910064421483
Xrn1,0.07026217398873633
Gm5611,0.07025685133736914
Pmm2,0.07025499662740352
Uhmk1,0.07024126238949295
Jagn1,0.07024092379968531
Rfesd,0.07022199111297384
Med19,0.0702186130230912
Plscr3,0.07020912396341271
Klc1,0.07019428660641183
Rnf181,0.07019031618833431
Nubp2,0.07017196520977002
Timm44,0.07017192275606618
Nsfl1c,0.07017025108588709
Pgk1,0.07016898331231478
Jtb,0.07016339151085639
Pbx2,0.07015767516498626
Trip11,0.0701404996441373
Hist1h2bc,0.07012622664646981
Fam50a,0.07012472287239797
Gm21988,0.07011327365545968
Snapc5,0.07010788214207427
Ubap1,0.07009112003597626
4833420G17Rik,0.07006375464127627
Hiatl1,0.07005110117765075
Arih1,0.07004332044620373
4930503L19Rik,0.07004166158438394
St3gal5,0.07003274254271437
Borcs7,0.07002592378624249
Iqgap3,0.06997967021111841
Mapkbp1,0.06997401560704951
Agpat4,0.06997220024087057
Sept2,0.0699673859119549
Pax5,0.06995490046609994
Pydc4,0.06995490046609992
Dtx3,0.0699294692441031
Spata6,0.0699165291458065
Cenpn,0.06989348772414465
Mbd3,0.06989322240183062
Zdhhc3,0.06989040923495655
Gm42418,0.069872592015385
Slc6a6,0.0698643755363661
Shtn1,0.06985361753314975
Fancf,0.0698357048314441
Sharpin,0.06981136360199956
Sf3a2,0.06980213319977377
Ing3,0.06978014346629373
Mdm4,0.06977768167994657
Suz12,0.06975873936461151
Mcts1,0.06973775267109378
Sptlc2,0.06973541971816714
Macf1,0.06971587836115009
Vps37b,0.06970459295518286
Gin1,0.06970100118820594
Nek2,0.06967808353676894
Mterf2,0.06966606345503115
Skap2,0.06964492101158408
Lpcat4,0.06962553902001664
Nuf2,0.06962247001004028
Cenph,0.06961862304231017
Fam216a,0.06961145932281057
Lonp1,0.06960755191035822
Trmt10b,0.06959429833921826
Dusp2,0.06953035876961403
Chtf18,0.0695301246863615
Cdc14a,0.06950505557863638
Gimap8,0.06950337249695418
Mesdc2,0.06948805125502211
Trim56,0.06948667488975996
Exosc7,0.06948500424479716
Prpf4,0.06948475000812679
Man2a1,0.0694665841152123
Hmbs,0.06945319166663542
Tpm1,0.06944849290687466
Hspbp1,0.06944660107776743
Cog8,0.06944351574035211
Mfsd6,0.06944121053693023
Fam110a,0.06942846202218637
Acat2,0.06942846202218637
AU022252,0.06942445925507428
Gm17315,0.06942349305936685
Nucb2,0.06938434315033283
Trim30c,0.06936418852126582
Spred3,0.0693641885212658
Osbpl1a,0.0693641885212658
Car5a,0.06936418852126576
Immt,0.06935329819624428
Numbl,0.06935303804389127
Mtif3,0.06934976447228858
Rsl1d1,0.06930807055665866
Ndufaf7,0.06929493267383097
Tmem97,0.06929088989469685
Zfp39,0.06927851044758189
Baiap3,0.06927277144494921
Tnks2,0.06925531879079594
Dnm1l,0.06924796848258871
Bpnt1,0.06924531465765275
Nsf,0.06922783067450726
Rnf20,0.06922054922300884
Fcrl1,0.06921421062080012
Sik3,0.06921015561569666
Rell1,0.06917730667291604
Fuk,0.06912805120894717
Anapc2,0.06912623602052238
Whsc1l1,0.06912417361134675
Praf2,0.06912369410853882
Aaas,0.06911700999717359
Rnf14,0.06911620905993729
Aptx,0.06910671969627481
Toporsos,0.06907636104586615
Prkd2,0.06906314883212619
Gatad2b,0.06902955804712678
Runx2os1,0.06899626895899992
Glrx5,0.0689328396221037
Nln,0.06892800460596829
Dcaf8,0.06883948314723348
Fam13b,0.06883742747960798
Axl,0.06882058539637169
Arhgef6,0.06882015355658345
Ntf5,0.06881497233201825
Polr3f,0.06877799875522642
Brip1os,0.06877542809034835
Mat2b,0.06876968373488761
Sike1,0.06875276704728486
Dock10,0.06870194366323094
Spen,0.06867465047590378
Prkcb,0.06864923038840279
Blzf1,0.06864223251308055
Nudt2,0.06860935253233241
Zfp414,0.0686061633872363
Dubr,0.0685973967555298
Hist1h4i,0.06858866437738456
Epb41,0.06856130971851558
Tnfrsf13b,0.06855928140349098
Taf5l,0.0685525711337181
Mum1,0.06854692673051
Uvrag,0.06852648557875043
Snrk,0.06852174798853115
Lrrc59,0.06849564725576582
Bms1,0.06849291189185376
Elp6,0.06848793112718304
Hif1an,0.06848399376718332
Slc35f6,0.06845716006589508
Cse1l,0.06845113390013711
Med26,0.06844916356757123
Taf1b,0.06844771348779898
Fance,0.06844668991800561
Clasp2,0.0684466899180056
A430005L14Rik,0.06843762044214124
Slc8b1,0.06838507920361295
9430016H08Rik,0.06838288457757759
Ipo8,0.06837763936547649
Ttc32,0.06835230134956101
Eif4enif1,0.06833339727514254
Dst,0.06828769932710692
Kdelr1,0.06828369903513694
Lars2,0.06825599182671432
Ntpcr,0.0682511201719115
Wbscr27,0.0682483906702049
Zdhhc6,0.06822249635609956
Arhgap19,0.06819122841999938
Atm,0.06816672649842928
Plekha5,0.06816136788188523
Nme7,0.06813150070491653
Ift22,0.06812644042917339
Ruvbl1,0.06810281888588193
Fchsd2,0.0681007257007047
Gm10094,0.0680943950374958
Ogt,0.06809073743796554
Hist1h2bb,0.06807150182797325
Uckl1,0.06805705250035454
Sin3a,0.06799828251571398
Eefsec,0.0679657347324679
Rdm1,0.06794580936727654
Strip1,0.0679336900260951
Itgae,0.06791143605756121
Tex30,0.06788530316721765
D5Ertd579e,0.06787817478896684
Pabpc1l,0.06787621823231654
Ccnl2,0.06785119777439455
Rraga,0.06781606069576146
Tmed8,0.0678020292944929
Trnau1ap,0.0677871835371298
Exosc10,0.0677867061327239
Cd22,0.06777937136429027
Gfm1,0.06776601203602413
Yy1,0.06774849625729226
Tbc1d20,0.06771588019383205
Gm5422,0.06770624137394538
Golim4,0.06770377992371825
Twistnb,0.06769630736585502
Gskip,0.06769377427301324
Ptrh2,0.06768658316961076
Timeless,0.06768006835683613
Hipk3,0.06767289112494002
Ccnk,0.06767093415614123
BC003965,0.0676696557021007
Suds3,0.06766319794032813
Ncapg2,0.06766123638795798
Zswim6,0.06765057930783169
Nop56,0.06764309020572129
Npnt,0.06763932535313476
Prkrip1,0.0676295952516807
Cep95,0.06762493672243516
Numa1,0.06760621692003883
Kdm5c,0.06757848918338288
Apc,0.06754341339327627
0610030E20Rik,0.06753519608723273
Ifitm2,0.06753292840367854
Pold3,0.06752320342333594
Pip5k1a,0.06751908190558266
Fbxl5,0.06750892349229326
Skp1a,0.06749744589526104
Hibadh,0.06748524894519357
Slco3a1,0.06747719153734329
Gm9774,0.06747276722045627
Bptf,0.0674702145646889
Tmem62,0.06746724877304382
Pop4,0.06743743911580383
P4ha1,0.06743317628725133
Zfand1,0.06742986522975315
Suox,0.06739197438982242
Gtpbp3,0.06739180033339437
Pde6d,0.06738219188769126
Pck2,0.06735706641476669
Stap1,0.06735239791451951
Med24,0.06734760627287384
Sc5d,0.06734580439657628
Trappc12,0.06733736754684798
Dbr1,0.06731693337403481
Tmem181a,0.06731475801317334
Eci1,0.06728837811464587
Magohb,0.06727861834326895
Xab2,0.06723534999843819
Pspc1,0.06723042262162915
Hmgxb4,0.06722274933316082
2210016L21Rik,0.06721211006069479
Ulk2,0.06721048311627616
Vwa9,0.06720385464571985
Chmp7,0.06719774438286705
Gusb,0.06716932519707206
Acsl4,0.06716197990019931
Ypel2,0.06715942027021773
Lipo1,0.06715884477445361
Topbp1,0.06712918015681556
Alad,0.06712581013633248
Ptges2,0.0671186523812851
Bckdha,0.06709939278352298
Usp38,0.06707246845093735
Slc1a4,0.06706321541547121
Gdpd5,0.06703865402013914
Xpo1,0.06703496207327463
Espl1,0.06701656453132399
Lst1,0.06701197156933339
Parp10,0.0669843513641557
Pla2g4f,0.06696736441437282
Map1s,0.06696711632276317
Ccdc88b,0.06694831741475206
Dnttip1,0.06692988664405472
Trim16,0.06691533631319829
Mkl2,0.06690758563129565
Nfia,0.06689433567316598
Micu2,0.06687803056728672
Suv39h1,0.06687607946780323
9830147E19Rik,0.06687461591963349
Slc16a5,0.0668710113745064
Nf2,0.06686606247083907
Mfge8,0.0668240619276689
Gle1,0.06681872463839111
Slc25a46,0.06680990353641947
Creld1,0.066800022826972
Gm10263,0.06679051985533055
Bad,0.0667761123060384
Phkg2,0.06677575548389582
Gstp1,0.06676784735646728
Gfpt1,0.06676760681018012
Sptlc1,0.06675301236665047
Ampd2,0.06673333897553185
Ier5,0.066717136125348
Sf3b3,0.06671436985453946
Sdhc,0.06670823843145467
Ppt1,0.06669495642719504
Stambpl1,0.06669285133082614
Penk,0.06669048607369063
Ublcp1,0.06668929670259559
Psmc3ip,0.06668761163418589
Slc35b2,0.06668761163418588
Fam60a,0.06668604004049686
Nup214,0.06667369875289739
Poc5,0.06667007146200599
Fam122a,0.0666669095465114
Strn,0.06666130784017171
Usp47,0.06665842311715452
Nudt18,0.06662491017015729
Urm1,0.06661442770477467
Ifit1bl1,0.06659566714554374
Mtf1,0.06656559560642826
Cd28,0.06655816999420411
Hyls1,0.06655508459519073
Tjap1,0.06655329483477285
Heatr3,0.06654777179498966
Iah1,0.06653663499432405
Saal1,0.06652594369983093
Flad1,0.066523751216447
Ilvbl,0.0665170329211605
Cog2,0.06650606663231255
Slc30a7,0.06647916227593846
Slc24a5,0.0664676801674576
Gbas,0.06645504983813495
Tspan5,0.06645133261105149
Nfkbiz,0.06643765615654008
Fmnl3,0.06641854005444005
Abi2,0.06640972425976292
Vps35,0.06639323011105584
Cbll1,0.06639115290222666
Meaf6,0.06637348719538817
Gsg2,0.06636050076312681
Pear1,0.0663367685987475
Pabpc4,0.06633444668070754
Cyth1,0.06632853280591676
Cass4,0.06632554018376519
Fam45a,0.06632363924386839
Ascc2,0.06631285352910415
Brd8,0.06629438504065994
Ascc1,0.06629415521547531
Hk1,0.0662613583581084
Celf1,0.06624079112351153
Ep400,0.0662222921716577
Cnep1r1,0.06621653358695667
Kcnn4,0.06620970554962514
Napsa,0.06620237995059902
Nsd1,0.06619724955026511
Papd4,0.06618625702523653
Ninj2,0.06617587830935416
Cops7a,0.06614413182711228
Hacd2,0.06612018092411304
Herc3,0.06611387496000808
Tnip1,0.06609057266604552
E230001N04Rik,0.06608230899978361
Oma1,0.06603947239030868
Zfp942,0.06603276315377779
Pgrmc2,0.06601493958626081
Pced1a,0.06598741478492307
Ddah2,0.06598174578796231
Usp19,0.06594976335353782
Sfi1,0.06594939257821732
Anapc15,0.0659125117234078
Mapkapk5,0.06586964993050314
Ica1,0.06586312748267181
Mfsd4,0.06586262270408583
Atg10,0.06585841655590621
Plec,0.065831140756394
Cenpp,0.06581984627723357
Dpp9,0.0657871906096156
Nenf,0.06578159692729404
Vamp3,0.06577875203901941
Zbtb11,0.06577023382129564
Rab3gap2,0.06576362115952591
Dcxr,0.06575264843346124
9930021J03Rik,0.0657369880638117
Nol12,0.065733091826973
Kbtbd2,0.06572132520484072
Lgalsl,0.06570226732235017
Gm11273,0.06569709207493908
Klrc2,0.06565394625421553
Fam206a,0.06565380564901922
Rnf187,0.06562953013002398
Ifi47,0.06560506931255705
Kat6a,0.06558956314188842
Cdc45,0.0655878950162137
Eif3j1,0.06557958679418256
Gabpa,0.06557162234826332
Trim27,0.06555794935150065
Ube2r2,0.06555521479581299
Arid1a,0.06555243676098896
Magt1,0.06554646751700532
Diaph3,0.06554492602969854
St7l,0.06553023662228337
Taf9b,0.06552327125636226
Usp11,0.06551528198084702
Zcchc6,0.06551092819142701
Mrps5,0.06549601829134712
Dcp1a,0.06547418059959936
Mcat,0.06546688363427151
Dgcr2,0.0654640413971029
Stt3a,0.065435967884747
Vars2,0.06541457904013334
Rbbp5,0.06540819422838602
Kat7,0.06540181071214467
Krtcap3,0.06539384590033762
Auh,0.06538969447756011
1700113H08Rik,0.06535513135202006
Zcchc12,0.06535513135202003
Tbx21,0.06530656947473028
Zfp940,0.06528306971884279
Polr2m,0.06527459892257145
Ube2m,0.06524583813222011
Zfp367,0.06524294676659818
Ilf3,0.0652165761328683
Rnf31,0.06521369303853053
Gemin6,0.06520118585865951
Nanos1,0.0651925680544077
Tacc1,0.06518609999372364
Gm9803,0.06517710392792848
Galnt7,0.06517139229748906
Aldh3a2,0.0651241213704686
Fam120a,0.06510803636793389
Pde4dip,0.06509891390966822
Lnx2,0.06508480633773332
Abcd1,0.06505907832969553
Tmem101,0.06505011445089677
Mrto4,0.06502278195728584
Phf14,0.06501988691191285
Nol9,0.06501176684766719
Desi2,0.06500230818403441
Rnaseh2b,0.06500041529213046
Rps27rt,0.06497597500579409
Aar2,0.06496930583283811
Srgap3,0.06495862929698498
Cul2,0.06495357137888974
Ctdnep1,0.06495061786349318
Cnot10,0.0649406505149144
Arl8b,0.06493535514369965
Cdkn3,0.06492824976378482
Ulk3,0.06491842203088911
Ctdsp1,0.0649052833701057
Wash1,0.06490359757117632
Cfdp1,0.06489653646566497
Zmat3,0.06488995385388258
Nxf1,0.0648891179485167
Msh3,0.06487661008218654
Sart3,0.06486637166250424
Cxcl13,0.06485712378157746
Sf3a1,0.06484702188819258
Mrpl22,0.06484084166965168
Pigu,0.06481263978588063
Pitpnm1,0.06478768828308594
Dusp14,0.06478274582835136
Ino80b,0.0647816188352269
Mgst2,0.06476456045303523
Polr2b,0.06474152902225835
Bnip3,0.06473221273058959
Usf2,0.06470636436496573
Cln6,0.06470005177837779
Phip,0.06467355165751279
Rwdd2b,0.06467206795440537
Ftx,0.064655011843207
Erich1,0.06465464198041342
Fbxl6,0.06464948299504382
4930427A07Rik,0.06463234427267699
Sdccag8,0.06460818524836398
Fancl,0.06459926854627729
Gmppa,0.06458479701286389
Psme2b,0.06456246693337432
C230024C17Rik,0.06455076183721016
Mrps11,0.06454544870836305
Ddx17,0.06454033982554361
Scd2,0.06449564643929775
Plekhm1,0.06446389047814573
Rnf26,0.06444312018838258
Nampt,0.06440742811559783
Mir155hg,0.06439975016738958
Slc2a6,0.0643840546912456
Ramp3,0.06434982660539752
Appbp2os,0.0643262049039511
Zfyve19,0.06432312161565652
Rab26os,0.06431724079594352
Frrs1,0.0643166468550797
Jkamp,0.06431588142573863
Mr1,0.06431409474825572
Mink1,0.0643105696639635
Mrpl50,0.06427978706196272
Atp8a1,0.06427138492307945
Ints4,0.0642402046309072
Zbtb1,0.06422751726310354
Cebpg,0.06421011739417595
Gm10392,0.0642088959287939
Pgrmc1,0.06414743260525653
B4galt7,0.06413638979628289
Tmprss3,0.06413053199210586
Nop9,0.06412314056549448
Sptbn1,0.06411999010790427
S100pbp,0.0641151469021906
Wdr20,0.06410606400733466
0610009O20Rik,0.06410085493193073
Hn1l,0.0640958605121441
Ttc19,0.06408639122308138
Pcyt2,0.06408280313631877
Klf7,0.06406298570396123
Smarcd2,0.06405142653847544
Wbscr22,0.06402887095535868
Rsl24d1,0.06402651389307282
Pip4k2b,0.06402615889143248
Arfgef1,0.06400147928992463
Birc6,0.06399765284900127
Slc16a6,0.06399704816801675
Nsg2,0.0639828201932449
1700029I15Rik,0.06397712994780119
Amz2,0.06396661659833527
Rspry1,0.06395630456748526
Slc37a2,0.06395178024677074
Gm26520,0.0639448509241321
Riok1,0.06394107440628323
Rbm18,0.06391800988670221
Vps45,0.06391575373062088
Pdcl,0.06391378301077286
Cdc42ep3,0.06391257139726512
Zfp593,0.06390045526009332
Il1rl1,0.06389988987593419
Grik4,0.06389988987593419
Ccdc191,0.06389252872945513
Fam98b,0.06387476231486558
Hcfc1,0.06385741354587185
Rab4b,0.06381812959915192
Gramd1b,0.06379831643653998
Cpt1a,0.06379403222791945
Gm13157,0.06379043712137322
Nip7,0.0637644496815874
Zmynd11,0.06376389970117896
Gm43337,0.06375721395609212
Ddx56,0.06374590531191435
AC168977.2,0.06372705984566066
Polr2e,0.06371141904086422
Cnot6l,0.06370904804320837
Tsc22d2,0.06369939726866546
Spsb1,0.06368812823318794
Helz,0.0636718144248141
Rapgef6,0.06366200548137517
Synrg,0.06362736146735307
Atcay,0.0636260804020785
Hist1h3b,0.06361058554225045
Kcnab2,0.06359006251002315
4933434E20Rik,0.06357932244085707
Vps26b,0.06355975012389306
Rnf167,0.06355733519353661
Ece2,0.06353119010582194
Hagh,0.06351074894445119
Lsm7,0.0634941564478424
Bag1,0.06346891830519442
Kmt2a,0.06346360145898705
Cacna1s,0.06345214180180418
Pea15a,0.06344898895087248
Agfg2,0.06343510415639399
Paqr4,0.06342705800041705
Bag4,0.06342229844454225
Apip,0.06341551775686846
Far1,0.06339811585001988
Tmc6,0.0633955045907968
Rpusd3,0.06337523157719617
Id2,0.06334994219738412
Kntc1,0.0633270578719063
Ddx24,0.06332359922077652
Atad5,0.0633016311978067
Mynn,0.06329875904254367
Dhrs4,0.06329640199542473
Trim23,0.06328029324423187
Oxsr1,0.06327132303127583
Zbtb45,0.06326046162160037
Tfeb,0.0632580083172698
